,Country,Species,Year,inland_Unit,inland_TON_Value,inland_TON_Flags,COUNTRY_YEAR_SPECIES
9197,Brazil,Piranhas nei [Serrasalmus spp],2016,Tonnes,3300.0,Estimated value,BRA_2016_RRX
9198,Brazil,Piranhas nei [Serrasalmus spp],2017,Tonnes,3300.0,Estimated value,BRA_2017_RRX
9199,Brazil,Piranhas nei [Serrasalmus spp],2018,Tonnes,3300.0,Estimated value,BRA_2018_RRX
9200,Brazil,Piranhas nei [Serrasalmus spp],2019,Tonnes,3300.0,Estimated value,BRA_2019_RRX
9201,Brazil,Piranhas nei [Serrasalmus spp],2020,Tonnes,3300.0,Estimated value,BRA_2020_RRX
9202,Brazil,Piranhas nei [Serrasalmus spp],2021,Tonnes,3300.0,Estimated value,BRA_2021_RRX
9203,Brazil,Duckbill catfish [Sorubim lima],2010,Tonnes,231.0,,BRA_2010_SBM
9204,Brazil,Duckbill catfish [Sorubim lima],2011,Tonnes,217.0,,BRA_2011_SBM
9205,Brazil,Duckbill catfish [Sorubim lima],2012,Tonnes,219.0,,BRA_2012_SBM
9206,Brazil,Duckbill catfish [Sorubim lima],2013,Tonnes,221.0,,BRA_2013_SBM
9207,Brazil,Duckbill catfish [Sorubim lima],2014,Tonnes,218.0,,BRA_2014_SBM
9208,Brazil,Duckbill catfish [Sorubim lima],2015,Tonnes,210.0,Estimated value,BRA_2015_SBM
9209,Brazil,Duckbill catfish [Sorubim lima],2016,Tonnes,210.0,Estimated value,BRA_2016_SBM
9210,Brazil,Duckbill catfish [Sorubim lima],2017,Tonnes,210.0,Estimated value,BRA_2017_SBM
9211,Brazil,Duckbill catfish [Sorubim lima],2018,Tonnes,210.0,Estimated value,BRA_2018_SBM
9212,Brazil,Duckbill catfish [Sorubim lima],2019,Tonnes,210.0,Estimated value,BRA_2019_SBM
9213,Brazil,Duckbill catfish [Sorubim lima],2020,Tonnes,210.0,Estimated value,BRA_2020_SBM
9214,Brazil,Duckbill catfish [Sorubim lima],2021,Tonnes,210.0,Estimated value,BRA_2021_SBM
9215,Brazil,[Triportheus angulatus],2010,Tonnes,3366.0,,BRA_2010_TPU
9216,Brazil,[Triportheus angulatus],2011,Tonnes,3174.0,,BRA_2011_TPU
9217,Brazil,[Triportheus angulatus],2012,Tonnes,3199.0,,BRA_2012_TPU
9218,Brazil,[Triportheus angulatus],2013,Tonnes,3226.0,,BRA_2013_TPU
9219,Brazil,[Triportheus angulatus],2014,Tonnes,3185.0,,BRA_2014_TPU
9220,Brazil,[Triportheus angulatus],2015,Tonnes,3050.0,Estimated value,BRA_2015_TPU
9221,Brazil,[Triportheus angulatus],2016,Tonnes,3050.0,Estimated value,BRA_2016_TPU
9222,Brazil,[Triportheus angulatus],2017,Tonnes,3050.0,Estimated value,BRA_2017_TPU
9223,Brazil,[Triportheus angulatus],2018,Tonnes,3050.0,Estimated value,BRA_2018_TPU
9224,Brazil,[Triportheus angulatus],2019,Tonnes,3050.0,Estimated value,BRA_2019_TPU
9225,Brazil,[Triportheus angulatus],2020,Tonnes,3050.0,Estimated value,BRA_2020_TPU
9226,Brazil,[Triportheus angulatus],2021,Tonnes,3050.0,Estimated value,BRA_2021_TPU
9227,Brazil,Gilded catfish [Zungaro zungaro],2010,Tonnes,14379.0,,BRA_2010_ZUZ
9228,Brazil,Gilded catfish [Zungaro zungaro],2011,Tonnes,788.0,,BRA_2011_ZUZ
9229,Brazil,Gilded catfish [Zungaro zungaro],2012,Tonnes,794.0,,BRA_2012_ZUZ
9230,Brazil,Gilded catfish [Zungaro zungaro],2013,Tonnes,801.0,,BRA_2013_ZUZ
9231,Brazil,Gilded catfish [Zungaro zungaro],2014,Tonnes,791.0,,BRA_2014_ZUZ
9232,Brazil,Gilded catfish [Zungaro zungaro],2015,Tonnes,760.0,Estimated value,BRA_2015_ZUZ
9233,Brazil,Gilded catfish [Zungaro zungaro],2016,Tonnes,760.0,Estimated value,BRA_2016_ZUZ
9234,Brazil,Gilded catfish [Zungaro zungaro],2017,Tonnes,760.0,Estimated value,BRA_2017_ZUZ
9235,Brazil,Gilded catfish [Zungaro zungaro],2018,Tonnes,760.0,Estimated value,BRA_2018_ZUZ
9236,Brazil,Gilded catfish [Zungaro zungaro],2019,Tonnes,760.0,Estimated value,BRA_2019_ZUZ
9237,Brazil,Gilded catfish [Zungaro zungaro],2020,Tonnes,760.0,Estimated value,BRA_2020_ZUZ
9238,Brazil,Gilded catfish [Zungaro zungaro],2021,Tonnes,760.0,Estimated value,BRA_2021_ZUZ
9239,Brazil,DIADROMOUS FISHES,2010,Tonnes,70.0,,BRA_2010_2
9240,Brazil,DIADROMOUS FISHES,2011,Tonnes,66.0,,BRA_2011_2
9241,Brazil,DIADROMOUS FISHES,2012,Tonnes,66.0,,BRA_2012_2
9242,Brazil,DIADROMOUS FISHES,2013,Tonnes,67.0,,BRA_2013_2
9243,Brazil,DIADROMOUS FISHES,2014,Tonnes,66.0,,BRA_2014_2
9244,Brazil,DIADROMOUS FISHES,2015,Tonnes,63.0,Estimated value,BRA_2015_2
9245,Brazil,DIADROMOUS FISHES,2016,Tonnes,63.0,Estimated value,BRA_2016_2
9246,Brazil,DIADROMOUS FISHES,2017,Tonnes,63.0,Estimated value,BRA_2017_2
9247,Brazil,DIADROMOUS FISHES,2018,Tonnes,63.0,Estimated value,BRA_2018_2
9248,Brazil,DIADROMOUS FISHES,2019,Tonnes,63.0,Estimated value,BRA_2019_2
9249,Brazil,DIADROMOUS FISHES,2020,Tonnes,63.0,Estimated value,BRA_2020_2
9250,Brazil,DIADROMOUS FISHES,2021,Tonnes,63.0,Estimated value,BRA_2021_2
9251,Brazil,CRUSTACEANS,2010,Tonnes,5737.0,,BRA_2010_4
9252,Brazil,CRUSTACEANS,2011,Tonnes,5410.0,,BRA_2011_4
9253,Brazil,CRUSTACEANS,2012,Tonnes,5452.0,,BRA_2012_4
9254,Brazil,CRUSTACEANS,2013,Tonnes,5498.0,,BRA_2013_4
9255,Brazil,CRUSTACEANS,2014,Tonnes,5428.0,,BRA_2014_4
9256,Brazil,CRUSTACEANS,2015,Tonnes,5200.0,Estimated value,BRA_2015_4
9257,Brazil,CRUSTACEANS,2016,Tonnes,5200.0,Estimated value,BRA_2016_4
9258,Brazil,CRUSTACEANS,2017,Tonnes,5200.0,Estimated value,BRA_2017_4
9259,Brazil,CRUSTACEANS,2018,Tonnes,5200.0,Estimated value,BRA_2018_4
9260,Brazil,CRUSTACEANS,2019,Tonnes,5200.0,Estimated value,BRA_2019_4
9261,Brazil,CRUSTACEANS,2020,Tonnes,5200.0,Estimated value,BRA_2020_4
9262,Brazil,CRUSTACEANS,2021,Tonnes,5200.0,Estimated value,BRA_2021_4
9263,Brazil,FRESHWATER CRUSTACEANS,2010,Tonnes,5737.0,,BRA_2010_41
9264,Brazil,FRESHWATER CRUSTACEANS,2011,Tonnes,5410.0,,BRA_2011_41
9265,Brazil,FRESHWATER CRUSTACEANS,2012,Tonnes,5452.0,,BRA_2012_41
9266,Brazil,FRESHWATER CRUSTACEANS,2013,Tonnes,5498.0,,BRA_2013_41
9267,Brazil,FRESHWATER CRUSTACEANS,2014,Tonnes,5428.0,,BRA_2014_41
9268,Brazil,FRESHWATER CRUSTACEANS,2015,Tonnes,5200.0,Estimated value,BRA_2015_41
9269,Brazil,FRESHWATER CRUSTACEANS,2016,Tonnes,5200.0,Estimated value,BRA_2016_41
9270,Brazil,FRESHWATER CRUSTACEANS,2017,Tonnes,5200.0,Estimated value,BRA_2017_41
9271,Brazil,FRESHWATER CRUSTACEANS,2018,Tonnes,5200.0,Estimated value,BRA_2018_41
9272,Brazil,FRESHWATER CRUSTACEANS,2019,Tonnes,5200.0,Estimated value,BRA_2019_41
9273,Brazil,FRESHWATER CRUSTACEANS,2020,Tonnes,5200.0,Estimated value,BRA_2020_41
9274,Brazil,FRESHWATER CRUSTACEANS,2021,Tonnes,5200.0,Estimated value,BRA_2021_41
9275,Brazil,"SALMONS, TROUTS, SMELTS",2010,Tonnes,0.0,,BRA_2010_23
9276,Brazil,"SALMONS, TROUTS, SMELTS",2011,Tonnes,0.0,,BRA_2011_23
9277,Brazil,"SALMONS, TROUTS, SMELTS",2012,Tonnes,0.0,,BRA_2012_23
9278,Brazil,"SALMONS, TROUTS, SMELTS",2013,Tonnes,0.0,,BRA_2013_23
9279,Brazil,"SALMONS, TROUTS, SMELTS",2014,Tonnes,0.0,,BRA_2014_23
9280,Brazil,"SALMONS, TROUTS, SMELTS",2015,Tonnes,0.0,,BRA_2015_23
9281,Brazil,"SALMONS, TROUTS, SMELTS",2016,Tonnes,0.0,,BRA_2016_23
9282,Brazil,"SALMONS, TROUTS, SMELTS",2017,Tonnes,0.0,,BRA_2017_23
9283,Brazil,"SALMONS, TROUTS, SMELTS",2018,Tonnes,0.0,,BRA_2018_23
9284,Brazil,"SALMONS, TROUTS, SMELTS",2019,Tonnes,0.0,,BRA_2019_23
9285,Brazil,"SALMONS, TROUTS, SMELTS",2020,Tonnes,0.0,,BRA_2020_23
9286,Brazil,"SALMONS, TROUTS, SMELTS",2021,Tonnes,0.0,,BRA_2021_23
9287,Brazil,Rainbow trout [Oncorhynchus mykiss],2010,Tonnes,0.0,,BRA_2010_TRR
9288,Brazil,Rainbow trout [Oncorhynchus mykiss],2011,Tonnes,0.0,,BRA_2011_TRR
9289,Brazil,Rainbow trout [Oncorhynchus mykiss],2012,Tonnes,0.0,,BRA_2012_TRR
9290,Brazil,Rainbow trout [Oncorhynchus mykiss],2013,Tonnes,0.0,,BRA_2013_TRR
9291,Brazil,Rainbow trout [Oncorhynchus mykiss],2014,Tonnes,0.0,,BRA_2014_TRR
9292,Brazil,Rainbow trout [Oncorhynchus mykiss],2015,Tonnes,0.0,,BRA_2015_TRR
9293,Brazil,Rainbow trout [Oncorhynchus mykiss],2016,Tonnes,0.0,,BRA_2016_TRR
9294,Brazil,Rainbow trout [Oncorhynchus mykiss],2017,Tonnes,0.0,,BRA_2017_TRR
9295,Brazil,Rainbow trout [Oncorhynchus mykiss],2018,Tonnes,0.0,,BRA_2018_TRR
9296,Brazil,Rainbow trout [Oncorhynchus mykiss],2019,Tonnes,0.0,,BRA_2019_TRR
9297,Brazil,Rainbow trout [Oncorhynchus mykiss],2020,Tonnes,0.0,,BRA_2020_TRR
9298,Brazil,Rainbow trout [Oncorhynchus mykiss],2021,Tonnes,0.0,,BRA_2021_TRR
9299,Brazil,SHADS,2010,Tonnes,70.0,,BRA_2010_24
9300,Brazil,SHADS,2011,Tonnes,66.0,,BRA_2011_24
9301,Brazil,SHADS,2012,Tonnes,66.0,,BRA_2012_24
9302,Brazil,SHADS,2013,Tonnes,67.0,,BRA_2013_24
9303,Brazil,SHADS,2014,Tonnes,66.0,,BRA_2014_24
9304,Brazil,SHADS,2015,Tonnes,63.0,Estimated value,BRA_2015_24
9305,Brazil,SHADS,2016,Tonnes,63.0,Estimated value,BRA_2016_24
9306,Brazil,SHADS,2017,Tonnes,63.0,Estimated value,BRA_2017_24
9307,Brazil,SHADS,2018,Tonnes,63.0,Estimated value,BRA_2018_24
9308,Brazil,SHADS,2019,Tonnes,63.0,Estimated value,BRA_2019_24
9309,Brazil,SHADS,2020,Tonnes,63.0,Estimated value,BRA_2020_24
9310,Brazil,SHADS,2021,Tonnes,63.0,Estimated value,BRA_2021_24
9311,Brazil,Yellowfin river pellona [Pellona flavipinnis],2010,Tonnes,70.0,,BRA_2010_PEQ
9312,Brazil,Yellowfin river pellona [Pellona flavipinnis],2011,Tonnes,66.0,,BRA_2011_PEQ
9313,Brazil,Yellowfin river pellona [Pellona flavipinnis],2012,Tonnes,66.0,,BRA_2012_PEQ
9314,Brazil,Yellowfin river pellona [Pellona flavipinnis],2013,Tonnes,67.0,,BRA_2013_PEQ
9315,Brazil,Yellowfin river pellona [Pellona flavipinnis],2014,Tonnes,66.0,,BRA_2014_PEQ
9316,Brazil,Yellowfin river pellona [Pellona flavipinnis],2015,Tonnes,63.0,Estimated value,BRA_2015_PEQ
9317,Brazil,Yellowfin river pellona [Pellona flavipinnis],2016,Tonnes,63.0,Estimated value,BRA_2016_PEQ
9318,Brazil,Yellowfin river pellona [Pellona flavipinnis],2017,Tonnes,63.0,Estimated value,BRA_2017_PEQ
9319,Brazil,Yellowfin river pellona [Pellona flavipinnis],2018,Tonnes,63.0,Estimated value,BRA_2018_PEQ
9320,Brazil,Yellowfin river pellona [Pellona flavipinnis],2019,Tonnes,63.0,Estimated value,BRA_2019_PEQ
9321,Brazil,Yellowfin river pellona [Pellona flavipinnis],2020,Tonnes,63.0,Estimated value,BRA_2020_PEQ
9322,Brazil,Yellowfin river pellona [Pellona flavipinnis],2021,Tonnes,63.0,Estimated value,BRA_2021_PEQ
9323,Brazil,MARINE FISHES,2011,Tonnes,743.0,,BRA_2011_3
9324,Brazil,MARINE FISHES,2012,Tonnes,749.0,,BRA_2012_3
9325,Brazil,MARINE FISHES,2013,Tonnes,755.0,,BRA_2013_3
9326,Brazil,MARINE FISHES,2014,Tonnes,746.0,,BRA_2014_3
9327,Brazil,MARINE FISHES,2015,Tonnes,715.0,Estimated value,BRA_2015_3
9328,Brazil,MARINE FISHES,2016,Tonnes,715.0,Estimated value,BRA_2016_3
9329,Brazil,MARINE FISHES,2017,Tonnes,715.0,Estimated value,BRA_2017_3
9330,Brazil,MARINE FISHES,2018,Tonnes,715.0,Estimated value,BRA_2018_3
9331,Brazil,MARINE FISHES,2019,Tonnes,715.0,Estimated value,BRA_2019_3
9332,Brazil,MARINE FISHES,2020,Tonnes,715.0,Estimated value,BRA_2020_3
9333,Brazil,MARINE FISHES,2021,Tonnes,715.0,Estimated value,BRA_2021_3
9334,Brazil,Freshwater crustaceans nei [Crustacea],2010,Tonnes,0.0,,BRA_2010_FCX
9335,Brazil,Freshwater crustaceans nei [Crustacea],2011,Tonnes,0.0,,BRA_2011_FCX
9336,Brazil,Freshwater crustaceans nei [Crustacea],2012,Tonnes,0.0,,BRA_2012_FCX
9337,Brazil,Freshwater crustaceans nei [Crustacea],2013,Tonnes,0.0,,BRA_2013_FCX
9338,Brazil,Freshwater crustaceans nei [Crustacea],2014,Tonnes,0.0,,BRA_2014_FCX
9339,Brazil,Freshwater crustaceans nei [Crustacea],2015,Tonnes,0.0,,BRA_2015_FCX
9340,Brazil,Freshwater crustaceans nei [Crustacea],2016,Tonnes,0.0,,BRA_2016_FCX
9341,Brazil,Freshwater crustaceans nei [Crustacea],2017,Tonnes,0.0,,BRA_2017_FCX
9342,Brazil,Freshwater crustaceans nei [Crustacea],2018,Tonnes,0.0,,BRA_2018_FCX
9343,Brazil,Freshwater crustaceans nei [Crustacea],2019,Tonnes,0.0,,BRA_2019_FCX
9344,Brazil,Freshwater crustaceans nei [Crustacea],2020,Tonnes,0.0,,BRA_2020_FCX
9345,Brazil,Freshwater crustaceans nei [Crustacea],2021,Tonnes,0.0,,BRA_2021_FCX
9346,Brazil,River prawns nei [Macrobrachium spp],2010,Tonnes,5737.0,,BRA_2010_PPF
9347,Brazil,River prawns nei [Macrobrachium spp],2011,Tonnes,5410.0,,BRA_2011_PPF
9348,Brazil,River prawns nei [Macrobrachium spp],2012,Tonnes,5452.0,,BRA_2012_PPF
9349,Brazil,River prawns nei [Macrobrachium spp],2013,Tonnes,5498.0,,BRA_2013_PPF
9350,Brazil,River prawns nei [Macrobrachium spp],2014,Tonnes,5428.0,,BRA_2014_PPF
9351,Brazil,River prawns nei [Macrobrachium spp],2015,Tonnes,5200.0,Estimated value,BRA_2015_PPF
9352,Brazil,River prawns nei [Macrobrachium spp],2016,Tonnes,5200.0,Estimated value,BRA_2016_PPF
9353,Brazil,River prawns nei [Macrobrachium spp],2017,Tonnes,5200.0,Estimated value,BRA_2017_PPF
9354,Brazil,River prawns nei [Macrobrachium spp],2018,Tonnes,5200.0,Estimated value,BRA_2018_PPF
9355,Brazil,River prawns nei [Macrobrachium spp],2019,Tonnes,5200.0,Estimated value,BRA_2019_PPF
9356,Brazil,River prawns nei [Macrobrachium spp],2020,Tonnes,5200.0,Estimated value,BRA_2020_PPF
9357,Brazil,River prawns nei [Macrobrachium spp],2021,Tonnes,5200.0,Estimated value,BRA_2021_PPF
9358,Chile,TOTAL SPECIES,2010,Tonnes,0.0,,CHL_2010_SPECIES_TOTAL
9359,Chile,TOTAL SPECIES,2011,Tonnes,0.0,,CHL_2011_SPECIES_TOTAL
9360,Chile,TOTAL SPECIES,2012,Tonnes,0.0,,CHL_2012_SPECIES_TOTAL
9361,Chile,TOTAL SPECIES,2013,Tonnes,0.0,,CHL_2013_SPECIES_TOTAL
9362,Chile,TOTAL SPECIES,2014,Tonnes,0.0,,CHL_2014_SPECIES_TOTAL
9363,Chile,TOTAL SPECIES,2015,Tonnes,0.0,,CHL_2015_SPECIES_TOTAL
9364,Chile,TOTAL SPECIES,2016,Tonnes,0.0,,CHL_2016_SPECIES_TOTAL
9365,Chile,TOTAL SPECIES,2017,Tonnes,0.0,,CHL_2017_SPECIES_TOTAL
9366,Chile,TOTAL SPECIES,2018,Tonnes,0.0,,CHL_2018_SPECIES_TOTAL
9367,Chile,TOTAL SPECIES,2019,Tonnes,0.0,,CHL_2019_SPECIES_TOTAL
9368,Chile,TOTAL SPECIES,2021,Tonnes,0.0,,CHL_2021_SPECIES_TOTAL
9369,Chile,FRESHWATER FISHES,2010,Tonnes,0.0,,CHL_2010_1
9370,Chile,FRESHWATER FISHES,2011,Tonnes,0.0,,CHL_2011_1
9371,Chile,FRESHWATER FISHES,2012,Tonnes,0.0,,CHL_2012_1
9372,Chile,FRESHWATER FISHES,2013,Tonnes,0.0,,CHL_2013_1
9373,Chile,FRESHWATER FISHES,2014,Tonnes,0.0,,CHL_2014_1
9374,Chile,FRESHWATER FISHES,2015,Tonnes,0.0,,CHL_2015_1
9375,Chile,FRESHWATER FISHES,2016,Tonnes,0.0,,CHL_2016_1
9376,Chile,FRESHWATER FISHES,2017,Tonnes,0.0,,CHL_2017_1
9377,Chile,FRESHWATER FISHES,2018,Tonnes,0.0,,CHL_2018_1
9378,Chile,FRESHWATER FISHES,2019,Tonnes,0.0,,CHL_2019_1
9379,Chile,FRESHWATER FISHES,2021,Tonnes,0.0,,CHL_2021_1
9380,Chile,"CARPS, BARBELS AND OTHER CYPRINIDS",2010,Tonnes,0.0,,CHL_2010_11
9381,Chile,"CARPS, BARBELS AND OTHER CYPRINIDS",2011,Tonnes,0.0,,CHL_2011_11
9382,Chile,"CARPS, BARBELS AND OTHER CYPRINIDS",2012,Tonnes,0.0,,CHL_2012_11
9383,Chile,"CARPS, BARBELS AND OTHER CYPRINIDS",2013,Tonnes,0.0,,CHL_2013_11
9384,Chile,"CARPS, BARBELS AND OTHER CYPRINIDS",2014,Tonnes,0.0,,CHL_2014_11
9385,Chile,"CARPS, BARBELS AND OTHER CYPRINIDS",2015,Tonnes,0.0,,CHL_2015_11
9386,Chile,"CARPS, BARBELS AND OTHER CYPRINIDS",2016,Tonnes,0.0,,CHL_2016_11
9387,Chile,"CARPS, BARBELS AND OTHER CYPRINIDS",2018,Tonnes,0.0,,CHL_2018_11
9388,Chile,"CARPS, BARBELS AND OTHER CYPRINIDS",2019,Tonnes,0.0,,CHL_2019_11
9389,Chile,Common carp [Cyprinus carpio],2010,Tonnes,0.0,,CHL_2010_FCP
9390,Chile,Common carp [Cyprinus carpio],2011,Tonnes,0.0,,CHL_2011_FCP
9391,Chile,Common carp [Cyprinus carpio],2012,Tonnes,0.0,,CHL_2012_FCP
9392,Chile,Common carp [Cyprinus carpio],2013,Tonnes,0.0,,CHL_2013_FCP
9393,Chile,Common carp [Cyprinus carpio],2014,Tonnes,0.0,,CHL_2014_FCP
9394,Chile,Common carp [Cyprinus carpio],2015,Tonnes,0.0,,CHL_2015_FCP
9395,Chile,Common carp [Cyprinus carpio],2016,Tonnes,0.0,,CHL_2016_FCP
9396,Chile,Common carp [Cyprinus carpio],2018,Tonnes,0.0,,CHL_2018_FCP
9397,Chile,Common carp [Cyprinus carpio],2019,Tonnes,0.0,,CHL_2019_FCP
9398,Chile,MISCELLANEOUS FRESHWATER FISHES,2010,Tonnes,0.0,,CHL_2010_13
9399,Chile,MISCELLANEOUS FRESHWATER FISHES,2011,Tonnes,0.0,,CHL_2011_13
9400,Chile,MISCELLANEOUS FRESHWATER FISHES,2012,Tonnes,0.0,,CHL_2012_13
9401,Chile,MISCELLANEOUS FRESHWATER FISHES,2013,Tonnes,0.0,,CHL_2013_13
9402,Chile,MISCELLANEOUS FRESHWATER FISHES,2014,Tonnes,0.0,,CHL_2014_13
9403,Chile,MISCELLANEOUS FRESHWATER FISHES,2015,Tonnes,0.0,,CHL_2015_13
9404,Chile,MISCELLANEOUS FRESHWATER FISHES,2016,Tonnes,0.0,,CHL_2016_13
9405,Chile,MISCELLANEOUS FRESHWATER FISHES,2017,Tonnes,0.0,,CHL_2017_13
9406,Chile,MISCELLANEOUS FRESHWATER FISHES,2018,Tonnes,0.0,,CHL_2018_13
9407,Chile,MISCELLANEOUS FRESHWATER FISHES,2019,Tonnes,0.0,,CHL_2019_13
9408,Chile,MISCELLANEOUS FRESHWATER FISHES,2020,Tonnes,0.0,,CHL_2020_13
9409,Chile,MISCELLANEOUS FRESHWATER FISHES,2021,Tonnes,0.0,,CHL_2021_13
9410,Chile,Freshwater fishes nei [Actinopterygii],2010,Tonnes,0.0,,CHL_2010_FRF
9411,Chile,Freshwater fishes nei [Actinopterygii],2011,Tonnes,0.0,,CHL_2011_FRF
9412,Chile,Freshwater fishes nei [Actinopterygii],2012,Tonnes,0.0,,CHL_2012_FRF
9413,Chile,Freshwater fishes nei [Actinopterygii],2013,Tonnes,0.0,,CHL_2013_FRF
9414,Chile,Freshwater fishes nei [Actinopterygii],2014,Tonnes,0.0,,CHL_2014_FRF
9415,Chile,Freshwater fishes nei [Actinopterygii],2015,Tonnes,0.0,,CHL_2015_FRF
9416,Chile,Freshwater fishes nei [Actinopterygii],2016,Tonnes,0.0,,CHL_2016_FRF
9417,Chile,Freshwater fishes nei [Actinopterygii],2017,Tonnes,0.0,,CHL_2017_FRF
9418,Chile,Freshwater fishes nei [Actinopterygii],2018,Tonnes,0.0,,CHL_2018_FRF
9419,Chile,Freshwater fishes nei [Actinopterygii],2019,Tonnes,0.0,,CHL_2019_FRF
9420,Chile,Freshwater fishes nei [Actinopterygii],2020,Tonnes,0.0,,CHL_2020_FRF
9421,Chile,Freshwater fishes nei [Actinopterygii],2021,Tonnes,0.0,,CHL_2021_FRF
9422,Chile,CRUSTACEANS,2010,Tonnes,0.0,,CHL_2010_4
9423,Chile,CRUSTACEANS,2011,Tonnes,0.0,,CHL_2011_4
9424,Chile,CRUSTACEANS,2012,Tonnes,0.0,,CHL_2012_4
9425,Chile,CRUSTACEANS,2013,Tonnes,0.0,,CHL_2013_4
9426,Chile,CRUSTACEANS,2014,Tonnes,0.0,,CHL_2014_4
9427,Chile,CRUSTACEANS,2015,Tonnes,0.0,,CHL_2015_4
9428,Chile,CRUSTACEANS,2016,Tonnes,0.0,,CHL_2016_4
9429,Chile,CRUSTACEANS,2018,Tonnes,0.0,,CHL_2018_4
9430,Chile,CRUSTACEANS,2019,Tonnes,0.0,,CHL_2019_4
9431,Chile,FRESHWATER CRUSTACEANS,2010,Tonnes,0.0,,CHL_2010_41
9432,Chile,FRESHWATER CRUSTACEANS,2011,Tonnes,0.0,,CHL_2011_41
9433,Chile,FRESHWATER CRUSTACEANS,2012,Tonnes,0.0,,CHL_2012_41
9434,Chile,FRESHWATER CRUSTACEANS,2013,Tonnes,0.0,,CHL_2013_41
9435,Chile,FRESHWATER CRUSTACEANS,2014,Tonnes,0.0,,CHL_2014_41
9436,Chile,FRESHWATER CRUSTACEANS,2015,Tonnes,0.0,,CHL_2015_41
9437,Chile,FRESHWATER CRUSTACEANS,2016,Tonnes,0.0,,CHL_2016_41
9438,Chile,FRESHWATER CRUSTACEANS,2018,Tonnes,0.0,,CHL_2018_41
9439,Chile,FRESHWATER CRUSTACEANS,2019,Tonnes,0.0,,CHL_2019_41
9440,Chile,"Freshwater prawns, shrimps nei [Palaemonidae]",2010,Tonnes,0.0,,CHL_2010_PPZ
9441,Chile,"Freshwater prawns, shrimps nei [Palaemonidae]",2011,Tonnes,0.0,,CHL_2011_PPZ
9442,Chile,"Freshwater prawns, shrimps nei [Palaemonidae]",2012,Tonnes,0.0,,CHL_2012_PPZ
9443,Chile,"Freshwater prawns, shrimps nei [Palaemonidae]",2013,Tonnes,0.0,,CHL_2013_PPZ
9444,Chile,"Freshwater prawns, shrimps nei [Palaemonidae]",2014,Tonnes,0.0,,CHL_2014_PPZ
9445,Chile,"Freshwater prawns, shrimps nei [Palaemonidae]",2015,Tonnes,0.0,,CHL_2015_PPZ
9446,Chile,"Freshwater prawns, shrimps nei [Palaemonidae]",2016,Tonnes,0.0,,CHL_2016_PPZ
9447,Chile,"Freshwater prawns, shrimps nei [Palaemonidae]",2018,Tonnes,0.0,,CHL_2018_PPZ
9448,Chile,"Freshwater prawns, shrimps nei [Palaemonidae]",2019,Tonnes,0.0,,CHL_2019_PPZ
9449,China (People's Republic of),TOTAL SPECIES,2010,Tonnes,2080560.0,Estimated value,CHN_2010_SPECIES_TOTAL
9450,China (People's Republic of),TOTAL SPECIES,2011,Tonnes,2010995.0,Estimated value,CHN_2011_SPECIES_TOTAL
9451,China (People's Republic of),TOTAL SPECIES,2012,Tonnes,2003418.0,Estimated value,CHN_2012_SPECIES_TOTAL
9452,China (People's Republic of),TOTAL SPECIES,2013,Tonnes,2011297.0,Estimated value,CHN_2013_SPECIES_TOTAL
9453,China (People's Republic of),TOTAL SPECIES,2014,Tonnes,1996756.0,Estimated value,CHN_2014_SPECIES_TOTAL
9454,China (People's Republic of),TOTAL SPECIES,2015,Tonnes,1967799.0,Estimated value,CHN_2015_SPECIES_TOTAL
9455,China (People's Republic of),TOTAL SPECIES,2016,Tonnes,1975584.0,,CHN_2016_SPECIES_TOTAL
9456,China (People's Republic of),TOTAL SPECIES,2017,Tonnes,2160661.0,,CHN_2017_SPECIES_TOTAL
9457,China (People's Republic of),TOTAL SPECIES,2018,Tonnes,1942008.0,,CHN_2018_SPECIES_TOTAL
9458,China (People's Republic of),TOTAL SPECIES,2019,Tonnes,1823639.0,,CHN_2019_SPECIES_TOTAL
9459,China (People's Republic of),TOTAL SPECIES,2020,Tonnes,1444483.0,,CHN_2020_SPECIES_TOTAL
9460,China (People's Republic of),TOTAL SPECIES,2021,Tonnes,1186151.0,,CHN_2021_SPECIES_TOTAL
9461,China (People's Republic of),FRESHWATER FISHES,2010,Tonnes,1450000.0,Estimated value,CHN_2010_1
9462,China (People's Republic of),FRESHWATER FISHES,2011,Tonnes,1400000.0,Estimated value,CHN_2011_1
9463,China (People's Republic of),FRESHWATER FISHES,2012,Tonnes,1378377.0,Estimated value,CHN_2012_1
9464,China (People's Republic of),FRESHWATER FISHES,2013,Tonnes,1395768.0,Estimated value,CHN_2013_1
9465,China (People's Republic of),FRESHWATER FISHES,2014,Tonnes,1403195.0,Estimated value,CHN_2014_1
9466,China (People's Republic of),FRESHWATER FISHES,2015,Tonnes,1399069.0,Estimated value,CHN_2015_1
9467,China (People's Republic of),FRESHWATER FISHES,2016,Tonnes,1451900.0,,CHN_2016_1
9468,China (People's Republic of),FRESHWATER FISHES,2017,Tonnes,1615758.0,,CHN_2017_1
9469,China (People's Republic of),FRESHWATER FISHES,2018,Tonnes,1470819.0,,CHN_2018_1
9470,China (People's Republic of),FRESHWATER FISHES,2019,Tonnes,1383929.0,,CHN_2019_1
9471,China (People's Republic of),FRESHWATER FISHES,2020,Tonnes,1108901.0,,CHN_2020_1
